baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,unique_ID,NCBI.ID,Description,unique_to_sorghum,diffexpressed
25.47680687,2.464719102,0.52028509,4.73724723,2.17E-06,0.000132246,"XM_002451344.2~Sobic.004G012900.1~protein LOW PSII ACCUMULATION 3, chloroplastic (LOC8085205), mRNA",XM_002451344.2,"protein LOW PSII ACCUMULATION 3, chloroplastic (LOC8085205), mRNA",0.7,UP
28.45244346,1.792568845,0.573800705,3.124026913,0.001783941,0.038023829,"XM_002464914.2~Sobic.001G302800.1~protein NRT1/ PTR FAMILY 6.3 (LOC8058104), mRNA",XM_002464914.2,"protein NRT1/ PTR FAMILY 6.3 (LOC8058104), mRNA",0.7,UP
53.76510321,1.038878647,0.314187715,3.306553998,0.000944511,0.022728504,"XM_002467375.2~Sobic.001G282100.1~protein NRT1/ PTR FAMILY 8.3 (LOC8086281), mRNA",XM_002467375.2,"protein NRT1/ PTR FAMILY 8.3 (LOC8086281), mRNA",0.7,UP
4.242624161,5.562198506,1.479709834,3.758979211,0.000170608,0.005521979,"XM_002464774.2~Sobic.001G276300.3~protein NRT1/ PTR FAMILY 8.5 (LOC8083635), transcript variant X1, mRNA",XM_002464774.2,"protein NRT1/ PTR FAMILY 8.5 (LOC8083635), transcript variant X1, mRNA",0.7,UP
7.775127622,3.098781595,0.927328234,3.341623258,0.0008329,0.020548999,"XM_002456139.2~Sobic.003G264700.1~protein PLASTID MOVEMENT IMPAIRED 2 (LOC8068051), transcript variant X2, mRNA",XM_002456139.2,"protein PLASTID MOVEMENT IMPAIRED 2 (LOC8068051), transcript variant X2, mRNA",0.7,UP
18.65522698,5.217742166,1.03787202,5.027346404,4.97E-07,3.75E-05,"XM_002445609.2~Sobic.007G161500.1~protein PROTON GRADIENT REGULATION 5, chloroplastic (LOC8056916), mRNA",XM_002445609.2,"protein PROTON GRADIENT REGULATION 5, chloroplastic (LOC8056916), mRNA",0.7,UP
49.95643839,2.27918977,0.643198867,3.543522675,0.000394819,0.010970655,"XM_002447695.2~Sobic.006G060500.1~protein PYRICULARIA ORYZAE RESISTANCE 21 (LOC8072044), transcript variant X3, mRNA",XM_002447695.2,"protein PYRICULARIA ORYZAE RESISTANCE 21 (LOC8072044), transcript variant X3, mRNA",0.7,UP
63.74564763,2.246083972,0.473394226,4.744637444,2.09E-06,0.000128454,"XM_002447696.2~Sobic.006G060700.1~protein PYRICULARIA ORYZAE RESISTANCE 21 (LOC8072045), transcript variant X1, mRNA",XM_002447696.2,"protein PYRICULARIA ORYZAE RESISTANCE 21 (LOC8072045), transcript variant X1, mRNA",0.7,UP
85.74720839,4.52761329,0.67214887,6.736027529,1.63E-11,2.84E-09,"XM_021463681.1~Sobic.006G060200.1~protein PYRICULARIA ORYZAE RESISTANCE 21-like (LOC110436520), mRNA",XM_021463681.1,"protein PYRICULARIA ORYZAE RESISTANCE 21-like (LOC110436520), mRNA",0.7,UP
8.486974269,6.562393236,1.492506288,4.396894866,1.10E-05,0.000531572,"XM_021457229.1~Sobic.003G431900.1~protein RETICULATA-RELATED 4, chloroplastic (LOC8074089), mRNA",XM_021457229.1,"protein RETICULATA-RELATED 4, chloroplastic (LOC8074089), mRNA",0.7,UP
21.32524232,3.59745746,0.683879904,5.260364342,1.44E-07,1.25E-05,"XM_002447907.2~Sobic.006G103400.1~protein SPA, chloroplastic (LOC8073411), mRNA",XM_002447907.2,"protein SPA, chloroplastic (LOC8073411), mRNA",0.7,UP
770.4725186,1.315951454,0.279113242,4.714758221,2.42E-06,0.000146647,"XM_021446050.1~Sobic.008G103700.1~protein SPIRAL1-like 3 (LOC110429690), mRNA",XM_021446050.1,"protein SPIRAL1-like 3 (LOC110429690), mRNA",0.7,UP
235.3716217,1.18148443,0.337323215,3.502529259,0.000460863,0.012503549,"XM_002443041.2~Sobic.008G082400.1~protein TsetseEP (LOC8086122), mRNA",XM_002443041.2,"protein TsetseEP (LOC8086122), mRNA",0.7,UP
39.13933376,2.418000096,0.557119267,4.340183941,1.42E-05,0.000658441,"XM_021463949.1~Sobic.006G239000.1~protein TSS (LOC8068477), transcript variant X1, mRNA",XM_021463949.1,"protein TSS (LOC8068477), transcript variant X1, mRNA",0.7,UP
15.72050397,2.962859945,0.824504229,3.593504851,0.00032626,0.009368629,"XM_021458922.1~Sobic.004G327700.1~protein TSS (LOC8081975), mRNA",XM_021458922.1,"protein TSS (LOC8081975), mRNA",0.7,UP
6.280215377,5.128620228,1.505651804,3.406245864,0.000658628,0.016981158,"XM_021457987.1~Sobic.003G131600.2~protein ZINC INDUCED FACILITATOR 1 (LOC8074540), mRNA",XM_021457987.1,"protein ZINC INDUCED FACILITATOR 1 (LOC8074540), mRNA",0.7,UP
78.81366632,2.664260147,0.329478465,8.086295249,6.15E-16,1.93E-13,"XM_002466965.2~Sobic.001G206200.1~protochlorophyllide reductase B, chloroplastic (LOC8065810), mRNA",XM_002466965.2,"protochlorophyllide reductase B, chloroplastic (LOC8065810), mRNA",0.7,UP
10.49466319,3.570991426,0.884142395,4.038932468,5.37E-05,0.002059756,"XM_021464947.1~Sobic.001G048400.1~protochlorophyllide-dependent translocon component 52, chloroplastic (LOC8061126), mRNA",XM_021464947.1,"protochlorophyllide-dependent translocon component 52, chloroplastic (LOC8061126), mRNA",0.7,UP
13.51174485,2.712204177,0.748731645,3.62239822,0.000291884,0.008592992,"XM_002465918.2~Sobic.001G527000.1~psbP-like protein 1, chloroplastic (LOC8085721), mRNA",XM_002465918.2,"psbP-like protein 1, chloroplastic (LOC8085721), mRNA",0.7,UP
9.622639934,2.677343898,0.740061566,3.617731307,0.000297197,0.008702355,"XM_002456900.2~Sobic.003G428600.1~putative amidohydrolase YtcJ (LOC8062334), transcript variant X1, mRNA",XM_002456900.2,"putative amidohydrolase YtcJ (LOC8062334), transcript variant X1, mRNA",0.7,UP
9.455172155,2.451799765,0.789269325,3.106417146,0.001893694,0.039952846,"XM_021459360.1~Sobic.004G128900.1~putative elongation factor TypA-like SVR3, chloroplastic (LOC8081627), transcript variant X2, mRNA",XM_021459360.1,"putative elongation factor TypA-like SVR3, chloroplastic (LOC8081627), transcript variant X2, mRNA",0.7,UP
19.10054329,2.647614454,0.850649539,3.112462106,0.001855338,0.039343598,"XM_002459672.2~Sobic.002G109100.1~putative lipid-transfer protein DIR1 (LOC8057298), mRNA",XM_002459672.2,"putative lipid-transfer protein DIR1 (LOC8057298), mRNA",0.7,UP
21.18135599,4.135565243,0.821552247,5.033843259,4.81E-07,3.64E-05,"XM_002468292.2~Sobic.001G469600.1~putative polyol transporter 1 (LOC8054251), mRNA",XM_002468292.2,"putative polyol transporter 1 (LOC8054251), mRNA",0.7,UP
149.267077,3.133585755,0.299408609,10.46591736,1.24E-25,7.62E-23,"XM_002463207.2~Sobic.002G390500.2~pyruvate dehydrogenase (acetyl-transferring) kinase, mitochondrial (LOC8063534), transcript variant X2, mRNA",XM_002463207.2,"pyruvate dehydrogenase (acetyl-transferring) kinase, mitochondrial (LOC8063534), transcript variant X2, mRNA",0.7,UP
399.5705658,4.622729324,0.434840616,10.63085912,2.14E-26,1.69E-23,"XM_021448366.1~Sobic.009G132900.1~pyruvate, phosphate dikinase 1, chloroplastic (LOC110430571), mRNA",XM_021448366.1,"pyruvate, phosphate dikinase 1, chloroplastic (LOC110430571), mRNA",0.7,UP
48.60804165,1.935874954,0.351727879,5.50389966,3.71E-08,3.52E-06,"XM_002460757.2~Sobic.002G324400.1~pyruvate, phosphate dikinase regulatory protein, chloroplastic (LOC8084066), mRNA",XM_002460757.2,"pyruvate, phosphate dikinase regulatory protein, chloroplastic (LOC8084066), mRNA",0.7,UP
129.7594841,1.046785028,0.210504318,4.972748495,6.60E-07,4.77E-05,"XM_002456837.2~Sobic.003G410900.1~random slug protein 5 (LOC8059389), mRNA",XM_002456837.2,"random slug protein 5 (LOC8059389), mRNA",0.7,UP
13.46438298,1.844729155,0.558772107,3.301398071,0.000962043,0.023050158,"XM_002449813.2~Sobic.005G187700.1~receptor kinase-like protein Xa21 (LOC8079104), mRNA",XM_002449813.2,"receptor kinase-like protein Xa21 (LOC8079104), mRNA",0.7,UP
59.17692374,1.24360502,0.31587552,3.937009804,8.25E-05,0.002958712,"XM_002453516.2~Sobic.004G099700.1~receptor-like protein kinase 5 (LOC8073798), mRNA",XM_002453516.2,"receptor-like protein kinase 5 (LOC8073798), mRNA",0.7,UP
20.10603135,2.859960754,0.657995323,4.346475807,1.38E-05,0.00064821,"XM_002466302.2~Sobic.001G067700.1~renalase (LOC8083928), mRNA",XM_002466302.2,"renalase (LOC8083928), mRNA",0.7,UP
174.393583,0.876523664,0.187475431,4.675405518,2.93E-06,0.000173351,"XM_021453041.1~Sobic.002G030500.1~reticulon-like protein B8 (LOC110432507), transcript variant X1, mRNA",XM_021453041.1,"reticulon-like protein B8 (LOC110432507), transcript variant X1, mRNA",0.7,UP
91.20609103,3.318961042,0.31256026,10.61862772,2.44E-26,1.84E-23,"XM_002462661.2~Sobic.002G271700.1~rhodanese-like domain-containing protein 14, chloroplastic (LOC8061342), mRNA",XM_002462661.2,"rhodanese-like domain-containing protein 14, chloroplastic (LOC8061342), mRNA",0.7,UP
48.21067041,1.696597532,0.469528142,3.61340968,0.000302197,0.008787519,"XM_002451849.2~Sobic.004G114800.1~rhodanese-like domain-containing protein 4, chloroplastic (LOC8059050), mRNA",XM_002451849.2,"rhodanese-like domain-containing protein 4, chloroplastic (LOC8059050), mRNA",0.7,UP
45.99815118,0.936426414,0.304112904,3.079206442,0.002075528,0.042970159,"XM_002466020.2~Sobic.001G005500.1~ribosome-binding factor PSRP1, chloroplastic (LOC8061379), mRNA",XM_002466020.2,"ribosome-binding factor PSRP1, chloroplastic (LOC8061379), mRNA",0.7,UP
1622.589933,4.435873096,0.327493364,13.54492512,8.49E-42,3.52E-38,"XM_002450259.2~Sobic.005G042000.1~ribulose bisphosphate carboxylase small chain, chloroplastic (LOC8070647), mRNA",XM_002450259.2,"ribulose bisphosphate carboxylase small chain, chloroplastic (LOC8070647), mRNA",0.7,UP
597.1374602,2.431059639,0.409298393,5.939577781,2.86E-09,3.44E-07,"XM_002451283.2~Sobic.005G231500.1~ribulose bisphosphate carboxylase/oxygenase activase, chloroplastic (LOC8086040), mRNA",XM_002451283.2,"ribulose bisphosphate carboxylase/oxygenase activase, chloroplastic (LOC8086040), mRNA",0.7,UP
296.822434,1.256571317,0.212369762,5.916903158,3.28E-09,3.92E-07,"XM_021455617.1~Sobic.001G491000.2~ribulose-phosphate 3-epimerase, chloroplastic (LOC110433451), mRNA",XM_021455617.1,"ribulose-phosphate 3-epimerase, chloroplastic (LOC110433451), mRNA",0.7,UP
19.77256885,2.943165596,0.593688343,4.957425272,7.14E-07,5.11E-05,"XM_002443872.2~Sobic.007G053800.1~RNA polymerase sigma factor sigA (LOC8080867), mRNA",XM_002443872.2,"RNA polymerase sigma factor sigA (LOC8080867), mRNA",0.7,UP
66.53282274,0.848579187,0.265325178,3.198261072,0.00138259,0.030980476,"XM_002446285.2~Sobic.006G055800.1~sec-independent protein translocase protein TATB, chloroplastic (LOC8072006), mRNA",XM_002446285.2,"sec-independent protein translocase protein TATB, chloroplastic (LOC8072006), mRNA",0.7,UP
111.3461886,6.402068106,0.644604254,9.931780733,3.03E-23,1.48E-20,"XM_002456602.2~Sobic.003G359100.1~sedoheptulose-1,7-bisphosphatase, chloroplastic (LOC8060106), mRNA",XM_002456602.2,"sedoheptulose-1,7-bisphosphatase, chloroplastic (LOC8060106), mRNA",0.7,UP
104.2408819,1.72204341,0.263627035,6.532119941,6.48E-11,1.04E-08,"XM_021447489.1~Sobic.009G219100.1~serine/threonine-protein kinase STN7, chloroplastic (LOC110430223), mRNA",XM_021447489.1,"serine/threonine-protein kinase STN7, chloroplastic (LOC110430223), mRNA",0.7,UP
6.604264136,4.272650877,1.247205357,3.425779767,0.000613037,0.016055,"XM_002439921.2~Sobic.009G174700.2~serine/threonine-protein kinase STN8, chloroplastic (LOC8064141), mRNA",XM_002439921.2,"serine/threonine-protein kinase STN8, chloroplastic (LOC8064141), mRNA",0.7,UP
190.0188504,1.104380101,0.193219637,5.715672169,1.09E-08,1.18E-06,"XM_002444744.2~Sobic.007G213700.1~serine--glyoxylate aminotransferase (LOC8055196), mRNA",XM_002444744.2,"serine--glyoxylate aminotransferase (LOC8055196), mRNA",0.7,UP
58.96559793,2.08863195,0.417517174,5.002505478,5.66E-07,4.14E-05,"XM_002449068.2~Sobic.005G063000.1~short-chain dehydrogenase TIC 32, chloroplastic (LOC8072772), mRNA",XM_002449068.2,"short-chain dehydrogenase TIC 32, chloroplastic (LOC8072772), mRNA",0.7,UP
142.3419632,1.308261669,0.348662,3.752234741,0.000175265,0.005661681,"XM_002461123.2~Sobic.002G408100.1~sodium/hydrogen exchanger 2 (LOC8074408), mRNA",XM_002461123.2,"sodium/hydrogen exchanger 2 (LOC8074408), mRNA",0.7,UP
76.24543959,1.293521618,0.30995739,4.173223999,3.00E-05,0.001252807,"XM_002452841.2~Sobic.004G311100.1~soluble inorganic pyrophosphatase 6, chloroplastic (LOC8078934), mRNA",XM_002452841.2,"soluble inorganic pyrophosphatase 6, chloroplastic (LOC8078934), mRNA",0.7,UP
271.054668,1.359241528,0.220539161,6.163266058,7.13E-10,9.32E-08,"XM_002458948.2~Sobic.003G404000.1~stearoyl-[acyl-carrier-protein] 9-desaturase 2, chloroplastic (LOC8059364), mRNA",XM_002458948.2,"stearoyl-[acyl-carrier-protein] 9-desaturase 2, chloroplastic (LOC8059364), mRNA",0.7,UP
345.0640022,0.681782084,0.184677841,3.691737345,0.000222727,0.006873914,"XM_002461143.2~Sobic.002G412800.1~stress-related protein (LOC8078532), mRNA",XM_002461143.2,"stress-related protein (LOC8078532), mRNA",0.7,UP
19.11558087,1.483249913,0.479100292,3.095906926,0.001962119,0.041031525,"XM_002454611.2~Sobic.004G319000.1~subtilisin-like protease SBT1.4 (LOC8082685), mRNA",XM_002454611.2,"subtilisin-like protease SBT1.4 (LOC8082685), mRNA",0.7,UP
179.1823456,0.798329314,0.204428564,3.905174979,9.42E-05,0.00327754,"XM_002463910.2~Sobic.001G106600.1~sulfite exporter TauE/SafE family protein 4 (LOC8059971), mRNA",XM_002463910.2,"sulfite exporter TauE/SafE family protein 4 (LOC8059971), mRNA",0.7,UP
27.904206,1.71811392,0.474971755,3.617297031,0.000297696,0.008702355,"XM_002454122.2~Sobic.004G213100.1~temperature-induced lipocalin-1 (LOC8059677), mRNA",XM_002454122.2,"temperature-induced lipocalin-1 (LOC8059677), mRNA",0.7,UP
5898.883989,1.618925468,0.320065269,5.058110401,4.23E-07,3.25E-05,"XM_002442538.2~Sobic.008G182700.1~thaumatin-like pathogenesis-related protein 4 (LOC8081620), mRNA",XM_002442538.2,"thaumatin-like pathogenesis-related protein 4 (LOC8081620), mRNA",0.7,UP
72.72489698,2.637800776,0.38884081,6.783754967,1.17E-11,2.14E-09,"XM_021448232.1~Sobic.009G043000.1~thioredoxin F, chloroplastic-like (LOC110430507), mRNA",XM_021448232.1,"thioredoxin F, chloroplastic-like (LOC110430507), mRNA",0.7,UP
96.40585975,3.472767869,0.350027568,9.921412451,3.36E-23,1.59E-20,"XM_002442901.2~Sobic.008G063100.1~thioredoxin M-type, chloroplastic (LOC8082775), mRNA",XM_002442901.2,"thioredoxin M-type, chloroplastic (LOC8082775), mRNA",0.7,UP
16.42089965,3.538562006,0.690008508,5.128287497,2.92E-07,2.39E-05,"XM_002468011.2~Sobic.001G411100.1~thioredoxin-like protein AAED1, chloroplastic (LOC8084887), mRNA",XM_002468011.2,"thioredoxin-like protein AAED1, chloroplastic (LOC8084887), mRNA",0.7,UP
80.53668739,1.913094008,0.293943108,6.508381922,7.60E-11,1.20E-08,"XM_002462808.2~Sobic.002G300600.1~thioredoxin-like protein CDSP32, chloroplastic (LOC8074229), mRNA",XM_002462808.2,"thioredoxin-like protein CDSP32, chloroplastic (LOC8074229), mRNA",0.7,UP
117.5033828,0.687286077,0.227450452,3.021695805,0.00251363,0.049923821,"XM_021450222.1~Sobic.010G270300.1~thiosulfate sulfurtransferase 16, chloroplastic (LOC8069213), transcript variant X2, mRNA",XM_021450222.1,"thiosulfate sulfurtransferase 16, chloroplastic (LOC8069213), transcript variant X2, mRNA",0.7,UP
16.37075622,2.755843983,0.731511408,3.767328786,0.000165004,0.005351016,"XM_002437511.2~Sobic.010G255600.1~thylakoid lumenal 16.5 kDa protein, chloroplastic (LOC8064954), mRNA",XM_002437511.2,"thylakoid lumenal 16.5 kDa protein, chloroplastic (LOC8064954), mRNA",0.7,UP
20.65913227,3.712033607,0.780482653,4.756074452,1.97E-06,0.000123215,"XM_021463155.1~Sobic.006G204000.2~thylakoid lumenal 29 kDa protein, chloroplastic (LOC110436335), mRNA",XM_021463155.1,"thylakoid lumenal 29 kDa protein, chloroplastic (LOC110436335), mRNA",0.7,UP
87.21286039,2.002236149,0.301485117,6.641243741,3.11E-11,5.16E-09,"XM_002454523.2~Sobic.004G302500.1~thylakoid lumenal protein TL20.3, chloroplastic (LOC8075169), mRNA",XM_002454523.2,"thylakoid lumenal protein TL20.3, chloroplastic (LOC8075169), mRNA",0.7,UP
60.37345117,1.819824657,0.370387329,4.913301607,8.96E-07,6.25E-05,"XM_002445353.2~Sobic.007G108900.1~thylakoid membrane protein slr0575 (LOC8069886), transcript variant X3, mRNA",XM_002445353.2,"thylakoid membrane protein slr0575 (LOC8069886), transcript variant X3, mRNA",0.7,UP
6.271124559,5.126746984,1.464516321,3.500641755,0.000464139,0.012531007,"XM_002453465.2~Sobic.004G085600.1~transcription factor HY5 (LOC8082929), mRNA",XM_002453465.2,"transcription factor HY5 (LOC8082929), mRNA",0.7,UP
16.87478572,2.936810995,0.618688324,4.746834363,2.07E-06,0.000127539,"XM_002467986.2~Sobic.001G405700.1~translation initiation factor IF-2 (LOC8084716), mRNA",XM_002467986.2,"translation initiation factor IF-2 (LOC8084716), mRNA",0.7,UP
168.1026681,3.721041969,0.432362337,8.606304607,7.55E-18,2.61E-15,"XM_002454822.2~Sobic.003G002300.1~triose phosphate/phosphate translocator, chloroplastic (LOC8078074), mRNA",XM_002454822.2,"triose phosphate/phosphate translocator, chloroplastic (LOC8078074), mRNA",0.7,UP
278.5091345,0.936083338,0.234919523,3.984697932,6.76E-05,0.002482005,"XM_002462688.2~Sobic.002G277100.1~triosephosphate isomerase, chloroplastic (LOC8063311), mRNA",XM_002462688.2,"triosephosphate isomerase, chloroplastic (LOC8063311), mRNA",0.7,UP
109.2063349,1.34093062,0.240310232,5.579998034,2.41E-08,2.38E-06,"XM_002448683.2~Sobic.006G258700.1~ubiquinol oxidase 4, chloroplastic/chromoplastic (LOC8070294), mRNA",XM_002448683.2,"ubiquinol oxidase 4, chloroplastic/chromoplastic (LOC8070294), mRNA",0.7,UP
362.4976022,1.132483204,0.279453782,4.052488377,5.07E-05,0.001956791,"XM_021456394.1~Sobic.003G243600.1~ubiquitin-conjugating enzyme E2 5A (LOC110433794), mRNA",XM_021456394.1,"ubiquitin-conjugating enzyme E2 5A (LOC110433794), mRNA",0.7,UP
78.21583648,1.613224717,0.390721744,4.128832706,3.65E-05,0.001500357,"XM_002446464.2~Sobic.006G085300.1~ultraviolet-B receptor UVR8 (LOC8075829), mRNA",XM_002446464.2,"ultraviolet-B receptor UVR8 (LOC8075829), mRNA",0.7,UP
18.74682378,2.979177123,0.616973196,4.828697817,1.37E-06,9.13E-05,"XM_021465720.1~Sobic.001G175700.1~uncharacterized LOC110429510 (LOC110429510), mRNA",XM_021465720.1,"uncharacterized LOC110429510 (LOC110429510), mRNA",0.7,UP
82.21442114,1.412972535,0.268509347,5.262284351,1.42E-07,1.24E-05,"XM_021447884.1~Sobic.009G207900.1~uncharacterized LOC110430331 (LOC110430331), mRNA",XM_021447884.1,"uncharacterized LOC110430331 (LOC110430331), mRNA",0.7,UP
57.2743249,2.839425966,0.419346549,6.771072689,1.28E-11,2.31E-09,"XM_021449592.1~Sobic.010G176200.3~uncharacterized LOC110431047 (LOC110431047), transcript variant X2, mRNA",XM_021449592.1,"uncharacterized LOC110431047 (LOC110431047), transcript variant X2, mRNA",0.7,UP
7.118310792,4.38077748,1.263107229,3.468254617,0.000523851,0.013828326,"XM_021455367.1~Sobic.003G199800.4~uncharacterized LOC110433388 (LOC110433388), transcript variant X1, mRNA",XM_021455367.1,"uncharacterized LOC110433388 (LOC110433388), transcript variant X1, mRNA",0.7,UP
114.6868294,1.901477102,0.293981256,6.468021558,9.93E-11,1.53E-08,"XM_021463053.1~Sobic.006G093900.1~uncharacterized LOC110436317 (LOC110436317), mRNA",XM_021463053.1,"uncharacterized LOC110436317 (LOC110436317), mRNA",0.7,UP
12.83420643,2.784770084,0.668290431,4.167005774,3.09E-05,0.001281109,"XM_002466583.2~Sobic.001G128600.1~uncharacterized LOC8054130 (LOC8054130), mRNA",XM_002466583.2,"uncharacterized LOC8054130 (LOC8054130), mRNA",0.7,UP
130.3945489,1.032726693,0.329614635,3.133133615,0.001729507,0.037053849,"XM_002464025.2~Sobic.001G134800.1~uncharacterized LOC8054163 (LOC8054163), mRNA",XM_002464025.2,"uncharacterized LOC8054163 (LOC8054163), mRNA",0.7,UP
21.21982031,6.006742725,1.237096066,4.855518411,1.20E-06,8.10E-05,"XM_002462624.2~Sobic.002G264800.1~uncharacterized LOC8054847 (LOC8054847), mRNA",XM_002462624.2,"uncharacterized LOC8054847 (LOC8054847), mRNA",0.7,UP
169.9054799,0.846826201,0.236904813,3.574541986,0.000350842,0.009873513,"XM_002453187.2~Sobic.004G023200.1~uncharacterized LOC8055062 (LOC8055062), mRNA",XM_002453187.2,"uncharacterized LOC8055062 (LOC8055062), mRNA",0.7,UP
27.55196394,2.900668881,0.531952115,5.452875922,4.96E-08,4.62E-06,"XM_002458870.2~Sobic.003G387800.1~uncharacterized LOC8056105 (LOC8056105), mRNA",XM_002458870.2,"uncharacterized LOC8056105 (LOC8056105), mRNA",0.7,UP
